manager,manager_brand,market,unit_count,miles_from_city_center,number_stories,property_quality,building_age,total_pop,land_area,pop_density,unemployed_perc,hs_diploma_perc,bachelors_perc,masters_perc,star_rating,aided_recognition,unaided_recognition,rating,area_type_Rural,area_type_Suburban,area_type_Urban,style_Garden,style_Hi-Rise,style_Low-Rise,style_Mid-Rise,style_Townhome,building_class_A,building_class_B,building_class_C
Cortland,1,"Orlando, FL",288.0,10.54223405553203,3.0,0.7553469209214245,9.0,7478.0,4367326.0,0.0017122605456977,0.0405188553089061,0.1912276009628243,0.0405188553089061,0.0336988499598823,5.0,0.2172774869109947,0.0261780104712041,4.6,0,0,1,1,0,0,0,0,1,0,0
Cortland,1,"Orlando, FL",411.0,11.60097637148774,4.0,0.7371890292187715,7.0,1595.0,5905384.0,0.0002700925121888,0.0081504702194357,0.0445141065830721,0.3147335423197492,0.0394984326018808,4.0,0.2172774869109947,0.0261780104712041,4.7,0,1,0,0,0,0,1,0,1,0,0
Cortland,1,"Orlando, FL",332.0,16.9197687740004,3.0,0.7487880112957065,7.0,9239.0,10133596.0,0.000911719788316,0.0145037341703647,0.0786881697153371,0.2565212685355558,0.0937330879965364,4.0,0.2172774869109947,0.0261780104712041,4.8,0,0,1,1,0,0,0,0,0,1,0
Cortland,1,"Orlando, FL",300.0,1.9364297869089504,6.0,0.7553469209214245,6.0,3812.0,2838075.0,0.0013431639403468,0.0233473242392444,0.0967995802728226,0.2479013641133263,0.0902413431269674,5.0,0.2172774869109947,0.0261780104712041,4.4,0,0,0,0,0,0,1,0,1,0,0
Cortland,1,"Orlando, FL",338.0,18.471221482853625,3.0,0.7537333358984329,6.0,3538.0,26832645.0,0.0001318543140268,0.0350480497456189,0.1034482758620689,0.2351611079706048,0.07687959299039,4.0,0.2172774869109947,0.0261780104712041,4.5,0,1,0,1,0,0,0,0,1,0,0
Cortland,1,"Orlando, FL",354.0,11.771930087179696,4.0,0.7711427854349291,4.0,10286.0,25452738.0,0.0004041215526596,0.0337351740229438,0.0490958584483764,0.2536457320629982,0.1078164495430682,4.0,0.2172774869109947,0.0261780104712041,4.3,1,0,0,0,0,0,1,0,0,1,0
Cortland,1,"Orlando, FL",356.0,20.261323302973928,4.0,0.8021209851422876,3.0,3538.0,26832645.0,0.0001318543140268,0.0350480497456189,0.1034482758620689,0.2351611079706048,0.07687959299039,4.0,0.2172774869109947,0.0261780104712041,4.2,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",356.0,15.399460753386448,3.0,0.6598080033816178,52.0,5181.0,2790048.0,0.0018569572996593,0.02219648716464,0.1970662034356302,0.1007527504342791,0.0248986682107701,2.0,0.2958115183246073,0.1204188481675392,3.9,0,1,0,1,0,0,0,0,0,0,1
Greystar,0,"Orlando, FL",250.0,4.704321650058839,2.0,0.6897552500935358,51.0,5630.0,2832400.0,0.001987713599774,0.1047957371225577,0.2106571936056838,0.1952042628774422,0.0355239786856127,3.0,0.2958115183246073,0.1204188481675392,3.6,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",264.0,13.362504137519736,2.0,0.5669282805795471,37.0,5793.0,9220506.0,0.000628273545942,0.0252028310029345,0.1615743138270326,0.0838943552563438,0.0424650440186431,3.0,0.2958115183246073,0.1204188481675392,3.8,0,0,1,1,0,0,0,0,0,0,1
Greystar,0,"Orlando, FL",304.0,0.2883512043217932,2.0,0.6620411239785157,50.0,5006.0,1276353.0,0.0039221124563502,0.0477427087495006,0.1642029564522573,0.0541350379544546,0.0143827407111466,3.0,0.2958115183246073,0.1204188481675392,3.5,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",224.0,5.848980567527247,2.0,0.5992915393148737,39.0,5575.0,2043779.0,0.0027277900399211,0.0199103139013452,0.0925560538116592,0.1915695067264574,0.0731838565022421,3.0,0.2958115183246073,0.1204188481675392,3.9,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",228.0,0.982564200410446,2.0,0.6227322995871928,25.0,4978.0,2869207.0,0.001734974158365,0.0327440739252711,0.1406187223784652,0.2189634391321816,0.0715146645239051,4.0,0.2958115183246073,0.1204188481675392,4.4,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",313.0,9.443382678807223,3.0,0.6828873278357425,24.0,9095.0,10936384.0,0.0008316277116823,0.0094557449147883,0.0499175371083012,0.2405717427157779,0.1006047278724573,3.0,0.2958115183246073,0.1204188481675392,3.5,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",455.0,4.411916042270594,4.0,0.7101057828728919,16.0,4820.0,5052295.0,0.0009540218851037,0.0095435684647302,0.096058091286307,0.1995850622406639,0.0844398340248962,5.0,0.2958115183246073,0.1204188481675392,4.1,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",400.0,12.6145045977282,2.0,0.5250206166384171,41.0,9407.0,4327661.0,0.0021736915160406,0.040714361645583,0.1785904113957691,0.1004571064101201,0.0277452960561284,3.0,0.2958115183246073,0.1204188481675392,3.3,0,0,0,1,0,0,0,0,0,0,1
Greystar,0,"Orlando, FL",192.0,3.238644645560908,2.0,0.6631007199262925,29.0,9258.0,3154473.0,0.0029348800893207,0.0941888096781162,0.2013393821559732,0.088248001728235,0.0045366169799092,3.0,0.2958115183246073,0.1204188481675392,4.1,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",328.0,5.62356835114575,3.0,0.5834460911315865,23.0,3517.0,1866829.0,0.0018839433070731,0.0,0.1427352857549047,0.0938299687233437,0.0042649985783338,4.0,0.2958115183246073,0.1204188481675392,3.7,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",228.0,3.6715464338888313,2.0,0.6336649798081426,54.0,3291.0,2208482.0,0.0014901638319895,0.0474020054694621,0.213916742631419,0.1251899118808872,0.0501367365542388,4.0,0.2958115183246073,0.1204188481675392,4.0,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Orlando, FL",348.0,9.617308465806886,2.0,0.7259207442828588,31.0,4160.0,3987309.0,0.0010433101623174,0.0069711538461538,0.0826923076923076,0.254326923076923,0.0425480769230769,4.0,0.2958115183246073,0.1204188481675392,4.1,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",340.0,5.939721855118086,2.0,0.4974181578253048,39.0,6951.0,3875077.0,0.001793770807651,0.0548122572291756,0.0986908358509567,0.1707667961444396,0.0359660480506401,2.0,0.2958115183246073,0.1204188481675392,3.8,0,1,0,1,0,0,0,0,0,0,1
Greystar,0,"Orlando, FL",560.0,8.37024224232029,2.0,0.7652700789498503,37.0,5607.0,2876136.0,0.00194949056651,0.0133761369716425,0.1205635812377385,0.2857142857142857,0.1569466738006064,3.0,0.2958115183246073,0.1204188481675392,4.5,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",329.0,2.129093421225465,4.0,0.6389234398277236,16.0,11028.0,1476445.0,0.0074692927945165,0.0250272034820457,0.1168842945230322,0.0912223431265868,0.0240297424737033,4.0,0.2958115183246073,0.1204188481675392,3.9,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",240.0,8.781367627738376,3.0,0.7490542511465174,17.0,6514.0,8910765.0,0.000731025899572,0.0277863064169481,0.1206631869818851,0.1923549278477126,0.0856616518268345,4.0,0.2958115183246073,0.1204188481675392,4.5,0,1,0,0,0,1,0,0,0,1,0
Greystar,0,"Orlando, FL",380.0,11.658967385070438,4.0,0.7740429207017102,12.0,8869.0,102925704.0,8.616895153809198e-05,0.0086819258089976,0.1248167775397451,0.2244897959183673,0.0958394407486751,4.0,0.2958115183246073,0.1204188481675392,3.9,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",272.0,14.646626588210548,4.0,0.7691351237649453,12.0,6557.0,3681161.0,0.0017812315190778,0.0233338416958975,0.1407655940216562,0.1457983834070459,0.0367546133902699,4.0,0.2958115183246073,0.1204188481675392,4.1,0,0,1,0,0,0,1,0,0,1,0
Greystar,0,"Orlando, FL",310.0,1.40994864210322,5.0,0.7600140415425171,11.0,4591.0,2832089.0,0.0016210648747267,0.0257024613373992,0.1335221084730995,0.3232411239381398,0.1060771073840122,4.0,0.2958115183246073,0.1204188481675392,4.1,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Orlando, FL",550.0,13.342975929299993,3.0,0.7089242539187107,11.0,10286.0,25452738.0,0.0004041215526596,0.0337351740229438,0.0490958584483764,0.2536457320629982,0.1078164495430682,3.0,0.2958115183246073,0.1204188481675392,3.9,1,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",591.0,1.181311552462995,9.0,0.7907920104877189,5.0,4591.0,2832089.0,0.0016210648747267,0.0257024613373992,0.1335221084730995,0.3232411239381398,0.1060771073840122,4.0,0.2958115183246073,0.1204188481675392,3.7,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",280.0,18.89178593336523,3.0,0.6289219132493994,10.0,10414.0,9965154.0,0.0010450415517913,0.011522949875168,0.1315536777415018,0.1393316689072402,0.0635682734780103,4.0,0.2958115183246073,0.1204188481675392,3.9,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",346.0,10.432355305915344,3.0,0.7707814657589552,8.0,17182.0,12115734.0,0.001418155928481,0.023338377371668,0.0878826679082761,0.2907112094051914,0.063729484344081,4.0,0.2958115183246073,0.1204188481675392,4.2,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Orlando, FL",336.0,18.23002696443276,3.0,0.7862028155275893,10.0,5315.0,20456062.0,0.0002598251804281,0.0396989651928504,0.1362182502351834,0.1407337723424271,0.0476011288805268,4.0,0.2958115183246073,0.1204188481675392,4.1,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Orlando, FL",258.0,9.49160992856848,1.0,,9.0,2008.0,1051062.0,0.0019104486700118,0.0368525896414342,0.0876494023904382,0.2310756972111553,0.0841633466135458,4.0,0.2958115183246073,0.1204188481675392,4.0,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Orlando, FL",203.0,7.891135664664191,4.0,0.7548018945920013,8.0,5151.0,3507342.0,0.0014686335122152,0.0341681226946224,0.1621044457386915,0.1954960201902543,0.0438749757328674,4.0,0.2958115183246073,0.1204188481675392,4.2,0,1,0,0,0,0,1,0,1,0,0
Greystar,1,"Orlando, FL",268.0,7.382176762516682,4.0,0.6892127419377905,8.0,7813.0,7189311.0,0.0010867522631862,0.0254703698963266,0.108153078202995,0.2572635351337514,0.0472289773454498,4.0,0.2958115183246073,0.1204188481675392,4.1,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",280.0,9.495787775014346,2.0,0.4748060782900777,6.0,5572.0,5195412.0,0.0010724847230594,0.0301507537688442,0.0319454414931801,0.1511127063890883,0.1800071787508973,4.0,0.2958115183246073,0.1204188481675392,3.8,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Orlando, FL",440.0,0.6608853605586271,2.0,0.6227322995871928,6.0,4978.0,2869207.0,0.001734974158365,0.0327440739252711,0.1406187223784652,0.2189634391321816,0.0715146645239051,4.0,0.2958115183246073,0.1204188481675392,,0,0,0,0,0,0,0,1,0,1,0
Greystar,0,"Orlando, FL",296.0,10.847796182270256,4.0,0.8681561957774188,5.0,10946.0,8495238.0,0.0012884865615301,0.0394664717705097,0.1449844692124977,0.1217796455326146,0.0327973689018819,4.0,0.2958115183246073,0.1204188481675392,4.0,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",263.0,8.793771039605561,4.0,0.8622689414501149,4.0,3771.0,3385284.0,0.0011139390373156,0.0477326968973747,0.1299390082206311,0.1970299655263855,0.0572792362768496,4.0,0.2958115183246073,0.1204188481675392,4.6,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",300.0,6.047467892873746,5.0,0.8194910526704997,5.0,5180.0,3148307.0,0.0016453287433531,0.0254826254826254,0.0928571428571428,0.2233590733590733,0.0745173745173745,3.0,0.2958115183246073,0.1204188481675392,4.2,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Orlando, FL",215.0,0.8868150859038364,3.0,0.7700631749996926,4.0,4978.0,2869207.0,0.001734974158365,0.0327440739252711,0.1406187223784652,0.2189634391321816,0.0715146645239051,4.0,0.2958115183246073,0.1204188481675392,3.7,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",340.0,11.02798797115803,4.0,0.8067932142727617,4.0,5166.0,13431427.0,0.0003846203385537,0.0185830429732868,0.1827332559039876,0.1385985288424313,0.0276809910956252,4.0,0.2958115183246073,0.1204188481675392,4.0,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Orlando, FL",315.0,14.83325115504952,4.0,0.7525866709486693,5.0,4556.0,4120788.0,0.0011056137806652,0.0414837576821773,0.22585601404741,0.1046971027216856,0.0717734855136084,4.0,0.2958115183246073,0.1204188481675392,4.2,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Orlando, FL",250.0,13.31072365282733,5.0,0.7959760569698782,5.0,13867.0,35144685.0,0.0003945689084992,0.0050479555779909,0.054590033893416,0.1946347443571068,0.064325376793827,4.0,0.2958115183246073,0.1204188481675392,4.4,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",260.0,11.734597832276028,4.0,0.754823704493931,2.0,10286.0,25452738.0,0.0004041215526596,0.0337351740229438,0.0490958584483764,0.2536457320629982,0.1078164495430682,5.0,0.2958115183246073,0.1204188481675392,4.9,1,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",178.0,5.758677856373705,4.0,0.847437444966493,4.0,6535.0,3514974.0,0.0018591887166163,0.0254016832440703,0.1048201989288446,0.2140780413159908,0.1078806426931905,4.0,0.2958115183246073,0.1204188481675392,4.8,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",296.0,10.77498312074952,4.0,0.8225909625577648,4.0,6514.0,8910765.0,0.000731025899572,0.0277863064169481,0.1206631869818851,0.1923549278477126,0.0856616518268345,4.0,0.2958115183246073,0.1204188481675392,,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Orlando, FL",189.0,14.00720101965206,5.0,0.7032220417354337,3.0,12132.0,10228484.0,0.0011860995236439,0.0253049785690735,0.0420375865479723,0.1917243653148697,0.1149851632047477,4.0,0.2958115183246073,0.1204188481675392,4.7,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Orlando, FL",342.0,8.51488237037617,3.0,0.7751316222277556,3.0,2673.0,3143751.0,0.0008502581788443,0.0433969322858211,0.099139543583988,0.1073699962588851,0.0216984661429105,4.0,0.2958115183246073,0.1204188481675392,4.5,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Orlando, FL",297.0,5.078433752802472,4.0,0.7846859945470466,2.0,5144.0,4725940.0,0.0010884607083458,0.0377138413685847,0.1125583203732503,0.1646578538102643,0.0888413685847589,4.0,0.2958115183246073,0.1204188481675392,4.9,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Orlando, FL",284.0,8.43181397245489,4.0,0.8054778913510899,2.0,11902.0,22489360.0,0.0005292280438393,0.03932112250042,0.1261972777684422,0.1349353049907578,0.0802386153587632,4.0,0.2958115183246073,0.1204188481675392,4.4,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Orlando, FL",210.0,13.082663616045114,2.0,0.7871895702533281,2.0,5166.0,13431427.0,0.0003846203385537,0.0185830429732868,0.1827332559039876,0.1385985288424313,0.0276809910956252,4.0,0.2958115183246073,0.1204188481675392,4.7,0,1,0,1,0,0,0,0,0,1,0
Greystar,1,"Orlando, FL",174.0,9.696997318791132,,0.7156021065748729,4.0,3918.0,79158015.0,4.94959354400183e-05,0.0112302194997447,0.189382337927514,0.1375701888718734,0.0306278713629402,3.0,0.2958115183246073,0.1204188481675392,4.6,0,0,0,0,0,0,0,1,0,1,0
Greystar,0,"Orlando, FL",437.0,2.430502118562029,3.0,0.7682173439675863,2.0,6629.0,5255843.0,0.0012612629410733,0.0159903454518026,0.1713682305023382,0.0915673555589078,0.0129732991401418,4.0,0.2958115183246073,0.1204188481675392,3.7,0,1,0,0,0,1,0,0,1,0,0
Greystar,0,"Orlando, FL",300.0,17.329930817311688,3.0,0.8183636162852458,1.0,8671.0,34768469.0,0.0002493926321576,0.0235266981893668,0.1591511936339522,0.1400069196171145,0.0538576865413447,4.0,0.2958115183246073,0.1204188481675392,4.8,0,1,0,1,0,0,0,0,1,0,0
Greystar,1,"Orlando, FL",300.0,20.1542080932001,3.0,,0.0,8711.0,73790425.0,0.0001180505465309,0.0138904832969808,0.1503845712317759,0.1484330157272414,0.0469521294914475,4.0,0.2958115183246073,0.1204188481675392,5.0,1,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Orlando, FL",360.0,14.951967692620602,4.0,,1.0,13867.0,35144685.0,0.0003945689084992,0.0050479555779909,0.054590033893416,0.1946347443571068,0.064325376793827,4.0,0.2958115183246073,0.1204188481675392,3.9,0,1,0,0,0,0,1,0,1,0,0
MAA,1,"Orlando, FL",448.0,8.637722231120847,3.0,0.6959433525291663,25.0,2929.0,6585861.0,0.0004447406345199,0.0324342779105496,0.095937179924889,0.2202116763400478,0.091498805052919,3.0,0.1465968586387434,0.0287958115183246,4.6,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Orlando, FL",312.0,13.270471743114983,2.0,0.7196629281907815,28.0,7327.0,8302216.0,0.000882535458003,0.0290705609389927,0.0305718575133069,0.2949365360993585,0.1725126245393749,3.0,0.1465968586387434,0.0287958115183246,4.8,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Orlando, FL",456.0,14.566953987967947,2.0,0.6372951008077622,20.0,9239.0,10133596.0,0.000911719788316,0.0145037341703647,0.0786881697153371,0.2565212685355558,0.0937330879965364,3.0,0.1465968586387434,0.0287958115183246,4.4,0,0,0,1,0,0,0,0,0,1,0
MAA,1,"Orlando, FL",460.0,15.105583771234562,3.0,0.6296393249776746,20.0,6557.0,3681161.0,0.0017812315190778,0.0233338416958975,0.1407655940216562,0.1457983834070459,0.0367546133902699,3.0,0.1465968586387434,0.0287958115183246,4.3,0,0,1,1,0,0,0,0,0,1,0
MAA,1,"Orlando, FL",288.0,5.389899944271691,2.0,0.6783628486096859,40.0,4251.0,1900402.0,0.0022368951411332,0.0119971771347918,0.0875088214537755,0.2474711832509997,0.0326981886614914,2.0,0.1465968586387434,0.0287958115183246,4.2,0,1,0,1,0,0,0,0,0,0,1
MAA,1,"Orlando, FL",394.0,11.16259714625663,3.0,0.7260321442489052,19.0,9446.0,9522618.0,0.0009919541033778,0.0053991107347025,0.0377937751429176,0.265826804996824,0.1249206013127249,4.0,0.1465968586387434,0.0287958115183246,4.5,1,0,0,1,0,0,0,0,0,1,0
MAA,1,"Orlando, FL",759.0,3.233834345817784,3.0,0.8009354789767029,21.0,4036.0,1577599.0,0.0025583180516721,0.0262636273538156,0.0569871159563924,0.3208622398414271,0.1288404360753221,4.0,0.1465968586387434,0.0287958115183246,4.4,0,0,0,1,0,0,0,0,1,0,0
MAA,1,"Orlando, FL",247.0,0.7217710922467162,9.0,0.7806996590571479,26.0,1764.0,819012.0,0.0021538145961231,0.0113378684807256,0.1128117913832199,0.3350340136054421,0.1082766439909297,4.0,0.1465968586387434,0.0287958115183246,4.5,0,0,1,0,0,0,1,0,0,1,0
MAA,1,"Orlando, FL",472.0,13.949063371652253,2.0,0.7188440092534273,13.0,7327.0,8302216.0,0.000882535458003,0.0290705609389927,0.0305718575133069,0.2949365360993585,0.1725126245393749,4.0,0.1465968586387434,0.0287958115183246,4.7,0,1,0,1,0,0,0,0,1,0,0
MAA,1,"Orlando, FL",300.0,10.39039379363249,3.0,0.7359341979598706,12.0,17182.0,12115734.0,0.001418155928481,0.023338377371668,0.0878826679082761,0.2907112094051914,0.063729484344081,4.0,0.1465968586387434,0.0287958115183246,4.2,0,1,0,1,0,0,0,0,1,0,0
MAA,1,"Orlando, FL",280.0,10.091663246966606,3.0,0.6692157604477622,16.0,9760.0,18596515.0,0.0005248295177886,0.0043032786885245,0.0586065573770491,0.1986680327868852,0.0869877049180327,4.0,0.1465968586387434,0.0287958115183246,4.7,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Orlando, FL",776.0,10.690713174241884,3.0,0.7328885961199614,12.0,9446.0,9522618.0,0.0009919541033778,0.0053991107347025,0.0377937751429176,0.265826804996824,0.1249206013127249,4.0,0.1465968586387434,0.0287958115183246,4.6,1,0,0,1,0,0,0,0,1,0,0
MAA,1,"Orlando, FL",264.0,4.859863572160839,5.0,0.7898021662792092,4.0,4719.0,26799733.0,0.0001760838438203,0.0379317652044924,0.1519389701207883,0.1184573002754821,0.0167408349226531,4.0,0.1465968586387434,0.0287958115183246,4.2,0,1,0,0,0,0,1,0,0,1,0
MAA,1,"Orlando, FL",369.0,0.260169542077307,11.0,0.8510178523281907,4.0,3893.0,1395898.0,0.0027888857208764,0.0251733881325455,0.0922167993835088,0.3847932185974826,0.2093501155920883,4.0,0.1465968586387434,0.0287958115183246,4.7,0,0,1,0,0,0,1,0,1,0,0
MAA,1,"Orlando, FL",310.0,11.152676497684489,4.0,0.7685268159439387,3.0,10212.0,8335564.0,0.0012251120620032,0.0104778691735213,0.0787309048178613,0.1207403055229142,0.1041911476694085,4.0,0.1465968586387434,0.0287958115183246,4.6,0,1,0,0,0,0,1,0,1,0,0
Camden,1,"Phoenix, AZ",320.0,12.73794325065058,,0.7917100232895288,30.0,5793.0,2607299.0,0.0022218395358568,0.0098394614189539,0.072156050405662,0.2984636630416019,0.132401173830485,3.0,0.3204697986577181,0.0503355704697986,4.4,0,1,0,1,0,0,0,0,0,1,0
Camden,1,"Phoenix, AZ",332.0,0.7839739462878775,3.0,0.7554695980614483,26.0,1969.0,2617578.0,0.0007522220923311,0.0223463687150838,0.0792280345352971,0.1086846114779075,0.1066531234128999,3.0,0.3204697986577181,0.0503355704697986,4.4,0,0,1,1,0,0,0,0,0,1,0
Camden,1,"Phoenix, AZ",428.0,13.77301139346826,2.0,0.7514432470850215,30.0,5209.0,1889387.0,0.0027569788508124,0.0239969283931656,0.1069303129199462,0.2722211556920714,0.1244000767901708,3.0,0.3204697986577181,0.0503355704697986,4.4,0,1,0,1,0,0,0,0,0,1,0
Camden,1,"Phoenix, AZ",272.0,10.24352843973822,2.0,0.7678768138377168,25.0,5825.0,2738674.0,0.0021269417243527,0.0472103004291845,0.1191416309012875,0.2501287553648069,0.1318454935622317,3.0,0.3204697986577181,0.0503355704697986,4.1,0,1,0,1,0,0,0,0,0,1,0
Camden,1,"Phoenix, AZ",324.0,10.69851767663872,3.0,0.7510017888030177,32.0,3275.0,2639851.0,0.0012406003217605,0.0149618320610687,0.132824427480916,0.1865648854961832,0.07206106870229,3.0,0.3204697986577181,0.0503355704697986,4.4,0,1,0,1,0,0,0,0,0,1,0
Camden,1,"Phoenix, AZ",249.0,10.101472088147933,3.0,0.7246961086564121,27.0,4431.0,4467723.0,0.0009917803767153,0.0537124802527646,0.0444594899571202,0.2340329496727601,0.2046941999548634,3.0,0.3204697986577181,0.0503355704697986,4.0,0,1,0,1,0,0,0,0,0,1,0
Camden,1,"Phoenix, AZ",170.0,1.0550026518458504,4.0,0.6786379113927618,13.0,3591.0,4815688.0,0.0007456878435646,0.024505708716235,0.0793650793650793,0.2199944305207463,0.1047062099693678,4.0,0.3204697986577181,0.0503355704697986,4.3,0,0,1,0,0,0,1,0,1,0,0
Camden,1,"Phoenix, AZ",234.0,0.8665693494368313,4.0,0.8300644383286409,10.0,3591.0,4815688.0,0.0007456878435646,0.024505708716235,0.0793650793650793,0.2199944305207463,0.1047062099693678,4.0,0.3204697986577181,0.0503355704697986,4.1,0,0,0,1,0,0,0,0,1,0,0
Camden,1,"Phoenix, AZ",220.0,15.39033618747672,3.0,0.7465231268687582,11.0,4152.0,4012977.0,0.0010346433582848,0.0134874759152215,0.0520231213872832,0.2803468208092485,0.1461946050096339,4.0,0.3204697986577181,0.0503355704697986,4.6,0,1,0,1,0,0,0,0,1,0,0
Camden,1,"Phoenix, AZ",316.0,4.83500202183648,5.0,0.7937991938365787,10.0,2211.0,2061687.0,0.0010724227295413,0.0253279059249208,0.0696517412935323,0.3898688376300316,0.1035730438715513,4.0,0.3204697986577181,0.0503355704697986,4.3,0,0,0,0,0,0,1,0,1,0,0
Camden,1,"Phoenix, AZ",380.0,12.291859935392145,3.0,0.7206689450431127,10.0,5718.0,16499212.0,0.0003465620055066,0.067855893669115,0.0519412381951731,0.1799580272822665,0.0995103182931094,4.0,0.3204697986577181,0.0503355704697986,4.1,0,1,0,1,0,0,0,0,1,0,0
Camden,1,"Phoenix, AZ",784.0,15.730494725494008,,0.8188991463373669,7.0,5187.0,21261171.0,0.0002439658662262,0.0129169076537497,0.0433776749566223,0.2957393483709273,0.0919606709080393,4.0,0.3204697986577181,0.0503355704697986,4.3,0,0,1,0,0,0,1,0,1,0,0
Camden,1,"Phoenix, AZ",397.0,0.9534819216885504,4.0,0.8300644383286409,3.0,3591.0,4815688.0,0.0007456878435646,0.024505708716235,0.0793650793650793,0.2199944305207463,0.1047062099693678,4.0,0.3204697986577181,0.0503355704697986,4.1,0,0,1,0,0,0,1,0,1,0,0
Cortland,1,"Phoenix, AZ",368.0,3.8382611152813455,3.0,0.7651980582920546,23.0,2066.0,895521.0,0.0023070369092405,0.0135527589545014,0.0856727976766699,0.0934172313649564,0.0309777347531461,4.0,0.1577181208053691,0.0184563758389261,4.4,0,0,0,1,0,0,0,0,1,0,0
Cortland,1,"Phoenix, AZ",208.0,7.779868063279782,2.0,0.7222208078414312,28.0,4489.0,2906238.0,0.001544608528276,0.0265092448206727,0.0757406994876364,0.2459345065716195,0.1289819558921809,4.0,0.1577181208053691,0.0184563758389261,4.8,0,1,0,1,0,0,0,0,1,0,0
Cortland,0,"Phoenix, AZ",408.0,12.017896313708686,3.0,0.5999061552501198,27.0,3523.0,2582894.0,0.001363973899045,0.0312233891569684,0.1535623048538177,0.1195004257734885,0.0056769798467215,4.0,0.1577181208053691,0.0184563758389261,4.0,0,0,0,1,0,0,0,0,1,0,0
Cortland,1,"Phoenix, AZ",412.0,11.010260508419067,3.0,0.7945260590112849,26.0,3228.0,2676742.0,0.0012059436434292,0.0139405204460966,0.1322800495662949,0.1217472118959107,0.102540272614622,4.0,0.1577181208053691,0.0184563758389261,4.5,0,1,0,1,0,0,0,0,1,0,0
Cortland,1,"Phoenix, AZ",202.0,11.957087440295467,3.0,0.7362864105789749,39.0,5380.0,2469714.0,0.0021783898864402,0.0191449814126394,0.0678438661710037,0.249628252788104,0.1447955390334572,3.0,0.1577181208053691,0.0184563758389261,4.6,0,0,0,1,0,0,0,0,0,1,0
Cortland,1,"Phoenix, AZ",192.0,5.903351347081255,3.0,0.7278745414955274,23.0,6140.0,7958832.0,0.0007714699845404,0.0029315960912052,0.111400651465798,0.1053745928338762,0.0372964169381107,4.0,0.1577181208053691,0.0184563758389261,4.8,0,0,0,1,0,0,0,0,1,0,0
Cortland,1,"Phoenix, AZ",264.0,14.31457627719714,2.0,,28.0,3353.0,1100779.0,0.0030460246788864,0.0283328362660304,0.1175067104085893,0.1986280942439606,0.1079630181926632,4.0,0.1577181208053691,0.0184563758389261,4.3,0,1,0,1,0,0,0,0,0,1,0
Cortland,0,"Phoenix, AZ",458.0,8.747458190498424,2.0,0.5868575208902616,39.0,3333.0,2557667.0,0.0013031407137833,0.0294029402940294,0.1143114311431143,0.171017101710171,0.0774077407740774,3.0,0.1577181208053691,0.0184563758389261,4.3,0,1,0,1,0,0,0,0,0,0,1
